t,I
0.0,0.15145485325738406
0.027777777777777776,0.11768646525202303
0.05555555555555555,0.09451400488816812
0.08333333333333333,0.0784568479733587
0.1111111111111111,0.06749308868117448
0.1388888888888889,0.060877324742367886
0.16666666666666666,0.059499607449624736
0.19444444444444445,0.06715684053946504
0.2222222222222222,0.09428479621895218
0.25,0.1664004900722952
0.2777777777777778,0.31539698847970865
0.3055555555555556,0.46773689147501335
0.3333333333333333,0.4898021860464426
0.3611111111111111,0.44397463944802007
0.3888888888888889,0.3860933269682403
0.4166666666666667,0.32668842400095904
0.4444444444444444,0.2688229689609635
0.4722222222222222,0.21479024799643415
0.5,0.16647108086754134
0.5277777777777778,0.1251297308453353
0.5555555555555556,0.09129712648088378
0.5833333333333334,0.06482026942017641
0.6111111111111112,0.04505482314039797
0.6388888888888888,0.031135381707659344
0.6666666666666666,0.022237111854800647
0.6944444444444444,0.017790233571475203
0.7222222222222222,0.01790105190621976
0.75,0.024955130208956493
0.7777777777777778,0.04944745672951071
0.8055555555555556,0.13064108127431223
0.8333333333333334,0.3702200145149188
0.8611111111111112,0.6638357941626353
0.8888888888888888,0.5604181112667399
0.9166666666666666,0.39109646096534034
0.9444444444444444,0.27659433602216116
0.9722222222222222,0.20143045076841756
1.0,0.15145485325738223
1.0277777777777777,0.117686465252022
1.0555555555555556,0.09451400488816748
1.0833333333333333,0.07845684797335803
1.1111111111111112,0.06749308868117396
1.1388888888888888,0.06087732474236762
1.1666666666666667,0.05949960744962458
1.1944444444444444,0.06715684053946538
1.2222222222222223,0.09428479621895362
1.25,0.1664004900722996
1.2777777777777777,0.315396988479717
1.3055555555555556,0.4677368914750196
1.3333333333333333,0.48980218604644427
1.3611111111111112,0.4439746394480211
1.3888888888888888,0.38609332696824095
1.4166666666666667,0.3266884240009602
1.4444444444444444,0.2688229689609643
1.4722222222222223,0.21479024799643398
1.5,0.1664710808675409
1.5277777777777777,0.12512973084533507
1.5555555555555556,0.09129712648088384
1.5833333333333333,0.06482026942017625
1.6111111111111112,0.045054823140397944
1.6388888888888888,0.031135381707659306
1.6666666666666667,0.022237111854800547
1.6944444444444444,0.01779023357147507
1.7222222222222223,0.017901051906219604
1.75,0.02495513020895624
1.7777777777777777,0.04944745672951021
1.8055555555555556,0.13064108127431096
1.8333333333333333,0.37022001451491704
1.8611111111111112,0.6638357941626402
1.8888888888888888,0.5604181112667478
1.9166666666666667,0.3910964609653459
1.9444444444444444,0.2765943360221644
1.9722222222222223,0.20143045076841962
2.0,0.15145485325738323
2.0277777777777777,0.11768646525202277
2.0555555555555554,0.09451400488816791
2.0833333333333335,0.07845684797335854
2.111111111111111,0.06749308868117435
2.138888888888889,0.06087732474236774
2.1666666666666665,0.059499607449624355
2.1944444444444446,0.06715684053946444
2.2222222222222223,0.09428479621895129
2.25,0.1664004900722941
2.2777777777777777,0.31539698847970865
2.3055555555555554,0.4677368914750157
2.3333333333333335,0.4898021860464457
2.361111111111111,0.4439746394480238
2.388888888888889,0.3860933269682441
2.4166666666666665,0.32668842400096215
2.4444444444444446,0.26882296896096664
2.4722222222222223,0.21479024799643578
2.5,0.16647108086754175
2.5277777777777777,0.12512973084533552
2.5555555555555554,0.09129712648088431
2.5833333333333335,0.06482026942017662
2.611111111111111,0.04505482314039807
2.638888888888889,0.031135381707659438
2.6666666666666665,0.02223711185480059
2.6944444444444446,0.017790233571475047
2.7222222222222223,0.017901051906219448
2.75,0.024955130208955848
2.7777777777777777,0.04944745672950909
2.8055555555555554,0.13064108127430765
2.8333333333333335,0.3702200145149088
2.861111111111111,0.6638357941626403
2.888888888888889,0.5604181112667531
2.9166666666666665,0.3910964609653502
2.9444444444444446,0.2765943360221684
2.9722222222222223,0.20143045076842286
3.0,0.15145485325738556
3.0277777777777777,0.11768646525202427
3.0555555555555554,0.09451400488816937
3.0833333333333335,0.07845684797335956
3.111111111111111,0.06749308868117522
3.138888888888889,0.060877324742368545
3.1666666666666665,0.05949960744962489
3.1944444444444446,0.0671568405394642
3.2222222222222223,0.09428479621894928
3.25,0.1664004900722878
3.2777777777777777,0.31539698847969555
3.3055555555555554,0.46773689147500475
3.3333333333333335,0.4898021860464412
3.361111111111111,0.44397463944802096
3.388888888888889,0.3860933269682417
3.4166666666666665,0.32668842400096104
3.4444444444444446,0.2688229689609662
3.4722222222222223,0.21479024799643615
3.5,0.16647108086754206
3.5277777777777777,0.125129730845336
3.5555555555555554,0.09129712648088446
3.5833333333333335,0.06482026942017668
3.611111111111111,0.04505482314039824
3.638888888888889,0.031135381707659615
3.6666666666666665,0.022237111854800807
3.6944444444444446,0.01779023357147524
3.7222222222222223,0.017901051906219725
3.75,0.024955130208956292
3.7777777777777777,0.049447456729510085
3.8055555555555554,0.1306410812743099
