t,I
0.0,0.21730805412617593
0.027777777777777776,0.17396658261259698
0.05555555555555555,0.13941584256494546
0.08333333333333333,0.11187687789854378
0.1111111111111111,0.0899434803739159
0.1388888888888889,0.07253868768631182
0.16666666666666666,0.058905403826223376
0.19444444444444445,0.048647694149405576
0.2222222222222222,0.0418422307829328
0.25,0.03929456474450971
0.2777777777777778,0.04331120723195096
0.3055555555555556,0.06033491368069382
0.3333333333333333,0.10905728837246596
0.3611111111111111,0.23525934057638323
0.3888888888888889,0.4652841973153205
0.4166666666666667,0.5951824519980817
0.4444444444444444,0.5265415105739086
0.4722222222222222,0.4260924154767371
0.5,0.3411717815108503
0.5277777777777778,0.2728538010552549
0.5555555555555556,0.21827080314745176
0.5833333333333334,0.17473651088381598
0.6111111111111112,0.14003132741913835
0.6388888888888888,0.11236877218186328
0.6666666666666666,0.09033608951547205
0.6944444444444444,0.07285032563831882
0.7222222222222222,0.05914817826877038
0.75,0.048826188227583125
0.7777777777777778,0.041950526369952695
0.8055555555555556,0.03930875171873417
0.8333333333333334,0.04316453392929551
0.8611111111111112,0.05983322472724479
0.8888888888888888,0.10763819413823734
0.9166666666666666,0.23177933814241647
0.9444444444444444,0.4606804468037211
0.9722222222222222,0.5948891997809361
1.0,0.5282923733157335
1.0277777777777777,0.42773549105000686
1.0555555555555556,0.34251068094242826
1.0833333333333333,0.27392760868662186
1.1111111111111112,0.21912912023156153
1.1388888888888888,0.17542185358663917
1.1666666666666667,0.14057839271708633
1.1944444444444444,0.11280535201314643
1.2222222222222223,0.0906839941250791
1.25,0.07312590062624308
1.2777777777777777,0.0593621111371217
1.3055555555555556,0.04898231414372513
1.3333333333333333,0.04204314445239021
1.3611111111111112,0.039315903745035935
1.3888888888888888,0.04302578730826812
1.4166666666666667,0.059374336919785144
1.4444444444444444,0.10635720175733027
1.4722222222222223,0.22865447610605927
1.5,0.45652693292733815
1.5277777777777777,0.5946574501490722
1.5555555555555556,0.5299647376544984
1.5833333333333333,0.4293000134080767
1.6111111111111112,0.3437837994926447
1.6388888888888888,0.27494762517951143
1.6666666666666667,0.21994373095927364
1.6944444444444444,0.17607178168597956
1.7222222222222223,0.141096800450763
1.75,0.11321875650612737
1.7777777777777777,0.09101316978304445
1.8055555555555556,0.07338638386738129
1.8333333333333333,0.05956402282400251
1.8611111111111112,0.049129227714955336
1.8888888888888888,0.04212954456316923
1.9166666666666667,0.039320852238629925
1.9444444444444444,0.0428920497274948
1.9722222222222223,0.05893767783971637
