,chat_id,chat_idx,fwd_src,name,lang
845,414959,845,0,AksjonForFrihet,no
846,416306,846,0,neitilkoronapass,no
847,416307,847,0,skjulte_agendaer,no
848,416309,848,0,sveinarnevolle,no
849,416311,849,0,kulturkampnorge,no
850,416313,850,0,jussjitsu,no
851,416314,851,0,jtvPosten,no
852,416316,852,0,Oppbygging,no
853,416317,853,0,ulfayirtahskberg,no
854,416319,854,0,beredskap,no
855,416321,855,0,Oppbygging_Radio_kanal,no
856,416322,856,0,Biologi_og_politikk,no
857,417418,857,0,SpeedShare_Channel,no
858,417984,858,0,uzbekkonsert_dm,no
859,418112,859,0,jahongir_pulatov_blog,no
860,420815,860,0,oppbygging_radio,no
861,420818,861,0,hundekjoring,no
862,421645,862,0,solglotten,no
863,422899,863,0,QRKeleshek_liderleri,no
864,427278,864,0,MINOKSIDIL_SOQOL_OSTIRISH_MINOXI,no
865,427751,865,0,ibrohimjontursunov,no
866,431184,866,0,art_bloger_uz,no
867,431559,867,0,fermer_uzbekistan,no
868,432175,868,0,compyuteruz,no
869,433433,869,0,tokchannel,no
870,437214,870,0,kidkelpiiexnetbackup,no
871,438820,871,0,ChannelDeNetflix,no
872,439735,872,0,BabyBrownie1,no
873,439775,873,0,SMM_Target_Marketing_Tashkent,no
874,442223,874,0,OFFICAL_Mr_kingtruststoreforever,no
875,443281,875,0,error404_usernotavailable,no
876,444256,876,0,SARACENZ_OFFICIAL,no
877,445956,877,0,sidddeking,no
878,446226,878,0,newdaydroidgaming,no
879,446824,879,0,skytunnel,no
880,449367,880,0,FortPal,no
881,449543,881,0,kingspremiumstore,no
882,450013,882,0,Thapelo_Deriv_Trader,no
883,450225,883,0,spyikidd,no
884,450374,884,0,ninetyninestreaks,no
885,451466,885,0,Ninjasellerstock,no
886,451639,886,0,virginbreakerr,no
887,452104,887,0,HansxOfficial,no
888,452781,888,0,PAID_FUN_VIDEOCAL,no
889,453177,889,0,fortgangstock,no
890,453286,890,0,letmakelargemoney,no
891,456069,891,0,minerdiptv,no
892,460569,892,0,MAS_ERIKSTORE2,no
893,460592,893,0,kyuramarket2,no
894,460615,894,0,tujuduapubgm,no
895,460641,895,0,Sagitariusstores,no
896,460746,896,0,THREESIXTY_STORE,no
897,460818,897,0,NUGROHOSTORECHANNEL,no
898,462033,898,0,TEFFASTORE,no
899,462057,899,0,ZYREX_STORE2,no
900,462216,900,0,blag_ref,no
901,462792,901,0,STOCKkimm,no
902,463232,902,0,sekki_video888starz_xbet_linebet,no
903,463413,903,0,darksideofArt,no
904,463767,904,0,DEVILSTOREHUB,no
905,465339,905,0,Kyzeenstore1,no
906,466268,906,0,KKT135,no
907,466271,907,0,YIPKK886,no
908,467172,908,0,FUTBOL_SPORT_LIVE_ASLFUTBOL_TV,no
909,467886,909,0,Direktor_OzMKOMI_Nokis_Filiali,no
910,468657,910,0,stoktwitter,no
911,468660,911,0,recehstore2,no
912,468684,912,0,kikopubgstore,no
913,470111,913,0,SKYZOOstore,no
914,470275,914,0,Piskent_2_maktab_ijodkor_yoshlar,no
915,471249,915,0,FukashiStore,no
916,471264,916,0,daizenstore,no
917,471931,917,0,vizelmarket,no
918,473020,918,0,childboyfromzero,no
919,473718,919,0,frassboyzzz,no
920,474085,920,0,NemisisMe,no
921,474505,921,0,longge61,no
922,474510,922,0,redfoxystore,no
923,474583,923,0,HYUGO_STORE,no
924,476240,924,0,kingoflenss,no
925,478227,925,0,JUALAKUNTIKTOK_REAL,no
926,478952,926,0,nortseastore,no
927,479335,927,0,SPONGEBOBMARKET,no
928,479339,928,0,BirSky_store,no
929,479347,929,0,stockbybirsky,no
930,479352,930,0,miyukamarket,no
931,479714,931,0,Soft_sprey_spray_men_softsprey,no
932,479808,932,0,NewStorePatrick3,no
933,480592,933,0,Bullet_Hacker,no
934,482104,934,0,soft_men_sprey_softsprey_spray,no
935,482253,935,0,storewintzy,no
936,482992,936,0,nsfwdum,no
937,483351,937,0,upfollpajarr,no
938,484213,938,0,banksmarket,no
939,484530,939,0,xyennastore,no
940,484585,940,0,soaaStore,no
941,485029,941,0,SkinnedArtistStock,no
942,485517,942,0,Lenghuastore9748,no
943,485626,943,0,babythisloveillneverletitdie,no
944,486573,944,0,xiaonannb1,no
945,489628,945,0,fjhfffg,no
946,489708,946,0,xyraACCOUNTSTORE,no
947,490165,947,0,Bobobotstore,no
948,490192,948,0,venomstore1,no
949,490361,949,0,rkivetiktok,no
950,490491,950,0,linglonggzs,no
951,490510,951,0,PUBGYouRan,no
952,491221,952,0,TestiPengkikstore,no
953,491821,953,0,ZoldyXtesty,no
954,492051,954,0,penskuymarket,no
955,492217,955,0,fallekstok,no
956,492515,956,0,textnipjb,no
957,492619,957,0,jbffkylie,no
958,492640,958,0,ledgestore,no
959,492841,959,0,chzennstore,no
960,493670,960,0,tokoplanet,no
961,493675,961,0,irfannn_store,no
962,494008,962,0,hgwzddyy,no
963,494216,963,0,Derkenzstore,no
964,494723,964,0,kt_yyds,no
965,495390,965,0,wanligg,no
966,496305,966,0,ingliztili360,no
967,499413,967,0,zxc1234565,no
968,499417,968,0,scwnb6666,no
969,499544,969,0,mo3_om_market,no
970,499763,970,0,catpawnsstore,no
971,499939,971,0,referendum_navoiy_matbuot_markaz,no
972,502482,972,0,fenomen_forever,no
973,503049,973,0,MoveToVerXChannel,no
974,503226,974,0,TYAYER,no
975,503250,975,0,bynbyyds,no
976,503321,976,0,beimiannb,no
977,504202,977,0,XISHENGYAN_Oq_Doglarga_Flamaster,no
978,505127,978,0,geologiya_fanlar_universiteti,no
979,506424,979,0,BEDAYR1,no
980,512106,980,0,xknbyyds,no
981,515560,981,0,HD_RASMLAR_OlaMi_HD,no
982,515728,982,0,koystorekonto,no
983,519929,983,0,cookiestiktoks,no
984,521026,984,0,OSYYDS,no
985,521156,985,0,mental_arifmetika_trener_2022,no
986,521618,986,0,NIANziyuan,no
987,522854,987,0,sebatonin,no
988,525203,988,0,Marvel_DC_qasoskorlar_Avengers,no
989,529274,989,0,AZXSWEDC,no
990,554445,990,0,design_gallery_avtorsky_dozor,no
991,555023,991,0,Moshavere_konkur_motavasete22,no
992,568299,992,0,fenomen_russkoy_medievistiki,no
993,597664,993,0,andijon_ish_bor_kerak_elonlar,no
994,609164,994,0,semero_po_lavkam_father_blog,no
995,610294,995,0,optomKompyuterlar_noutbuklar,no
996,619845,996,0,blok_test_fan_imtihon_darslikdtm,no
997,619850,997,0,Geografiyadan_supper_testlar,no
998,675286,998,0,Worldsmostfunniestvideostelegram,no
999,696049,999,0,Default_target_strikes_killings,no
1000,703264,1000,0,boksstoreid_planetfashionMEN,no
1001,762615,1001,0,BrokenPromisesForBrokenHearts,no
1002,791746,1002,0,qrmko_Tolepbergen_Qayipbergenov,no
1003,799560,1003,0,JASA_JOKI_PINJOL_REAL_AMANAHH,no
1004,850667,1004,0,Islomiy_juftliklar_IslomiySevgi1,no
